Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
spanking,spæŋkɪŋ,0.733,0.537,0.652,0.542,-0.114,0.82
shooter,ʃutɹ̩,0.583,0.523,0.651,0.514,-0.128,0.785
seep,sip,0.817,0.542,0.651,0.546,-0.109,0.52
skunk,skʌŋk,0.533,0.578,0.651,0.6,-0.074,0.97
clone,klown,0.591,0.545,0.651,0.553,-0.106,0.835
comparable,kɑmpɹ̩əbəl,0.317,0.458,0.651,0.456,-0.193,0.328
nab,næb,0.667,0.47,0.651,0.485,-0.18,0.615
plead,plid,0.483,0.552,0.651,0.564,-0.098,0.397
garage,ɡɹ̩ɑʒ,0.364,0.509,0.65,0.531,-0.141,0.99
jagged,d͡ʒæɡd,0.633,0.543,0.65,0.579,-0.107,0.685
peal,pil,0.47,0.565,0.65,0.568,-0.086,
clock,klɑk,0.517,0.593,0.65,0.607,-0.057,1.0
sloth,slowθ,0.617,0.572,0.65,0.572,-0.078,0.958
hike,hajk,0.472,0.542,0.65,0.535,-0.108,0.785
mosque,mɑsk,0.394,0.548,0.65,0.564,-0.101,0.885
coax,kowks,0.367,0.578,0.649,0.564,-0.071,0.425
hail,hejl,0.617,0.513,0.649,0.528,-0.136,0.83
flea,fli,0.364,0.54,0.649,0.561,-0.109,0.972
hull,hʌl,0.35,0.545,0.649,0.556,-0.104,0.822
soup,sup,0.6,0.593,0.649,0.579,-0.056,0.93
peek,pik,0.767,0.583,0.649,0.624,-0.066,0.655
postmark,powstmɑɹk,0.458,0.533,0.649,0.526,-0.116,0.832
groupie,ɡɹupi,0.47,0.568,0.649,0.544,-0.081,0.73
pule,pul,0.426,0.615,0.649,0.604,-0.034,
compose,kəmpowz,0.333,0.505,0.649,0.498,-0.143,0.458
woofer,wufɹ̩,0.633,0.517,0.649,0.537,-0.131,0.875
tax,tæks,0.417,0.525,0.649,0.539,-0.124,0.722
flick,flɪk,0.783,0.54,0.649,0.545,-0.108,0.678
tranquil,tɹæŋkwəl,0.767,0.507,0.648,0.511,-0.142,0.225
far,fɑɹ,0.583,0.477,0.648,0.471,-0.171,0.428
reap,ɹip,0.424,0.527,0.648,0.507,-0.121,0.535
chink,t͡ʃɪŋk,0.717,0.563,0.648,0.607,-0.086,
postpone,powstpown,0.267,0.52,0.648,0.498,-0.128,0.322
conk,kɑŋk,0.551,0.593,0.648,0.599,-0.055,
sleet,slit,0.483,0.537,0.648,0.54,-0.111,0.945
sprang,spɹæŋ,0.833,0.539,0.648,0.551,-0.109,0.668
burp,bɹ̩p,0.767,0.539,0.648,0.547,-0.108,0.835
sushi,suʃi,0.55,0.555,0.647,0.541,-0.092,0.99
fact,fækt,0.3,0.523,0.647,0.502,-0.125,0.43
rack,ɹæk,0.55,0.512,0.647,0.55,-0.136,0.87
thatch,θæt͡ʃ,0.417,0.562,0.647,0.566,-0.085,0.708
coleslaw,kowlslɑ,0.282,0.545,0.647,0.537,-0.103,0.918
courier,kɹ̩iɹ̩,0.298,0.448,0.647,0.467,-0.199,0.895
soul,sowl,0.625,0.534,0.647,0.553,-0.113,0.215
piss,pɪs,0.727,0.49,0.647,0.529,-0.157,0.933
scoot,skut,0.833,0.589,0.647,0.628,-0.058,0.473
backing,bækɪŋ,0.517,0.508,0.647,0.501,-0.138,0.462
plea,pli,0.633,0.565,0.647,0.602,-0.082,0.348
smirk,smɹ̩k,0.727,0.55,0.647,0.536,-0.097,0.83
surf,sɹ̩f,0.6,0.495,0.647,0.485,-0.152,0.893
gripe,ɡɹajp,0.6,0.523,0.647,0.546,-0.123,0.288
limes,lajmz,0.417,0.511,0.646,0.54,-0.136,0.98
cream,kɹim,0.515,0.556,0.646,0.579,-0.09,0.958
hook,hʊk,0.65,0.581,0.646,0.573,-0.065,0.948
cramp,kɹæmp,0.7,0.552,0.646,0.561,-0.094,0.772
cart,kɑɹt,0.361,0.52,0.646,0.526,-0.126,0.972
cappuccino,kæput͡ʃinow,0.317,0.518,0.646,0.538,-0.128,0.948
rooster,ɹustɹ̩,0.519,0.506,0.646,0.503,-0.14,0.938
flocking,flɑkɪŋ,0.431,0.523,0.646,0.54,-0.122,0.74
squeak,skwik,0.967,0.595,0.646,0.652,-0.05,0.768
babe,bejb,0.472,0.492,0.646,0.521,-0.153,0.668
loot,lut,0.591,0.575,0.646,0.593,-0.071,0.875
boot,but,0.583,0.573,0.645,0.574,-0.072,0.99
cheep,t͡ʃip,0.65,0.569,0.645,0.553,-0.076,
hoe,how,0.526,0.546,0.645,0.541,-0.099,0.935
knoll,nowl,0.583,0.507,0.645,0.503,-0.138,0.817
jag,d͡ʒæɡ,0.617,0.552,0.645,0.529,-0.092,0.565
slug,slʌɡ,0.682,0.547,0.644,0.549,-0.097,0.91
goo-goo,ɡu-ɡu,0.9,0.63,0.644,0.626,-0.015,
scold,skowld,0.561,0.558,0.644,0.543,-0.086,0.518
pump,pʌmp,0.606,0.535,0.644,0.544,-0.109,0.827
parole,pɹ̩owl,0.25,0.509,0.644,0.512,-0.135,0.415
redemptive,ɹɪdɛmptɪv,0.288,0.44,0.644,0.458,-0.204,0.148
quick,kwɪk,0.783,0.561,0.644,0.574,-0.082,0.473
flutter,flʌtɹ̩,0.591,0.469,0.644,0.485,-0.174,0.6
weak,wik,0.4,0.568,0.644,0.557,-0.075,0.448
cocoa,kowkow,0.417,0.539,0.643,0.535,-0.104,0.972
swag,swɑɡ,0.636,0.55,0.643,0.557,-0.093,0.535
mugger,mʌɡɹ̩,0.545,0.475,0.643,0.463,-0.168,0.817
squeaky,skwiki,0.818,0.565,0.643,0.566,-0.078,0.518
produce,pɹowdus,0.433,0.535,0.643,0.571,-0.108,0.578
goner,ɡownɹ̩,0.712,0.484,0.643,0.505,-0.159,0.28
glucose,ɡlukows,0.3,0.585,0.643,0.602,-0.058,0.74
stripped,stɹɪpt,0.55,0.506,0.643,0.512,-0.137,0.678
inkblot,ɪŋkblɑt,0.583,0.533,0.643,0.526,-0.11,0.952
reel,ɹil,0.483,0.528,0.643,0.538,-0.115,0.785
soft,sɑft,0.606,0.499,0.643,0.498,-0.143,0.72
comfort,kʌmfɹ̩t,0.317,0.498,0.643,0.511,-0.145,0.473
tank,tæŋk,0.567,0.542,0.642,0.535,-0.101,0.95
smooth,smuð,0.817,0.611,0.642,0.612,-0.031,0.702
foxhole,fɑkshowl,0.436,0.557,0.642,0.575,-0.085,0.875
plus,plʌs,0.667,0.533,0.642,0.542,-0.108,0.5
rehab,ɹihæb,0.4,0.521,0.642,0.531,-0.121,0.598
glade,ɡlejd,0.35,0.509,0.642,0.517,-0.132,0.74
blacksmith,blæksmɪθ,0.514,0.553,0.642,0.528,-0.089,0.845
screaming,skɹimɪŋ,0.75,0.528,0.642,0.533,-0.113,0.74
pylon,pajlɑn,0.485,0.472,0.641,0.478,-0.169,
export,ɛkspɔɹt,0.317,0.46,0.641,0.489,-0.181,0.44
placate,plejkejt,0.25,0.486,0.641,0.486,-0.156,0.302
mode,mowd,0.3,0.506,0.641,0.51,-0.136,0.365
seafood,sifud,0.533,0.527,0.641,0.532,-0.114,0.958
phlegm,flɡm,0.708,0.622,0.641,0.6,-0.019,0.87
lump,lʌmp,0.517,0.536,0.641,0.549,-0.105,0.89
masochist,mɑsəkəst,0.217,0.441,0.641,0.466,-0.199,0.432
crib,kɹɪb,0.5,0.53,0.641,0.567,-0.111,0.965
thrash,θɹæʃ,0.783,0.557,0.64,0.584,-0.084,0.648
thud,θʌd,0.883,0.505,0.64,0.503,-0.135,0.55
bespoke,bɪspowk,0.233,0.532,0.64,0.527,-0.108,0.188
deep,dip,0.5,0.523,0.64,0.526,-0.118,0.595
plagiarism,plejd͡ʒɹ̩ɪzəm,0.241,0.451,0.64,0.469,-0.19,0.397
jog,d͡ʒɑɡ,0.697,0.561,0.64,0.592,-0.079,0.658
fleet,flit,0.364,0.535,0.64,0.547,-0.105,0.702
sweatshop,swɛtʃɑp,0.636,0.49,0.64,0.494,-0.151,0.768
clutch,klʌt͡ʃ,0.654,0.568,0.64,0.576,-0.072,0.675
breed,bɹid,0.5,0.524,0.64,0.546,-0.116,0.462
gush,ɡʌʃ,0.802,0.546,0.64,0.568,-0.093,0.595
snag,snæɡ,0.736,0.511,0.64,0.538,-0.129,0.655
burglar,bɹ̩ɡlɹ̩,0.55,0.531,0.64,0.54,-0.108,0.86
kinky,kɪŋki,0.617,0.541,0.64,0.565,-0.099,0.328
sponge,spʌnd͡ʒ,0.636,0.522,0.64,0.519,-0.118,1.0
tweak,twik,0.725,0.556,0.64,0.572,-0.084,0.448
moon,mun,0.383,0.538,0.64,0.533,-0.101,0.975
cock,kɑk,0.35,0.576,0.64,0.574,-0.063,0.948
hick,hɪk,0.317,0.556,0.639,0.537,-0.083,0.612
peekaboo,piikæbu,0.792,0.525,0.639,0.561,-0.115,0.558
link,lɪŋk,0.639,0.559,0.639,0.563,-0.08,0.608
heal,hil,0.467,0.59,0.639,0.592,-0.049,0.507
coal,kowl,0.383,0.565,0.639,0.539,-0.074,0.915
verdict,vɹ̩dɪkt,0.2,0.482,0.639,0.478,-0.156,0.298
slacks,slæks,0.5,0.56,0.639,0.546,-0.079,0.893
cue,kju,0.333,0.568,0.639,0.553,-0.07,0.578
cube,kjub,0.515,0.586,0.639,0.574,-0.053,0.905
sealed,sild,0.35,0.536,0.638,0.545,-0.102,0.595
speedometer,spidɑmətɹ̩,0.636,0.45,0.638,0.486,-0.189,0.945
clop,klɑp,0.621,0.578,0.638,0.601,-0.06,
dope,dowp,0.444,0.519,0.638,0.533,-0.119,0.5
brooch,bɹut͡ʃ,0.25,0.597,0.638,0.61,-0.042,0.798
picked,pɪkt,0.433,0.528,0.638,0.534,-0.11,0.408
outcast,awtkæst,0.517,0.503,0.638,0.528,-0.135,0.405
sleepless,slipləs,0.467,0.515,0.638,0.489,-0.122,0.42
drank,dɹæŋk,0.633,0.539,0.638,0.537,-0.099,0.638
sack,sæk,0.633,0.527,0.638,0.527,-0.11,0.96
hooked,hʊkt,0.583,0.566,0.638,0.565,-0.072,0.61
bulb,bʌlb,0.53,0.548,0.638,0.583,-0.089,0.982
frank,fɹæŋk,0.409,0.549,0.637,0.539,-0.088,0.385
brood,bɹud,0.417,0.562,0.637,0.559,-0.075,0.49
prostrate,pɹɑstɹejt,0.4,0.482,0.637,0.498,-0.155,0.64
volt,vowlt,0.617,0.529,0.637,0.529,-0.108,0.608
canker,kæŋkɹ̩,0.383,0.537,0.637,0.544,-0.099,
grove,ɡɹowv,0.433,0.542,0.637,0.539,-0.095,0.94
revolve,ɹivɑlv,0.483,0.508,0.637,0.51,-0.129,0.61
heartfelt,hɑɹtfɛlt,0.583,0.49,0.637,0.52,-0.147,0.222
group,ɡɹup,0.603,0.607,0.637,0.621,-0.03,0.78
pinkie,pɪŋki,0.485,0.53,0.637,0.541,-0.107,0.847
loll,lɑl,0.55,0.54,0.637,0.538,-0.097,
flute,flut,0.533,0.573,0.636,0.586,-0.064,1.0
chick,t͡ʃɪk,0.5,0.536,0.636,0.546,-0.1,0.982
lamp,læmp,0.55,0.544,0.636,0.549,-0.092,0.992
flower,flawɹ̩,0.467,0.491,0.636,0.474,-0.145,1.0
smolder,smowldɹ̩,0.683,0.512,0.636,0.529,-0.124,0.63
scheme,skim,0.367,0.568,0.636,0.563,-0.068,0.353
clomp,klɑmp,0.9,0.58,0.636,0.567,-0.056,
calves,kævz,0.267,0.536,0.636,0.569,-0.1,0.915
won,wʌn,0.367,0.446,0.636,0.472,-0.19,0.49
whoop,wup,0.767,0.6,0.635,0.603,-0.035,0.532
colonoscopy,kɑlownəskəpi,0.306,0.469,0.635,0.49,-0.166,0.79
grumble,ɡɹʌmbəl,0.783,0.498,0.635,0.512,-0.137,0.49
graphics,ɡɹæfɪks,0.35,0.518,0.635,0.521,-0.116,0.898
move,muv,0.556,0.572,0.635,0.596,-0.063,0.562
sway,swej,0.806,0.466,0.635,0.485,-0.168,0.65
smoosh,smuʃ,0.95,0.598,0.634,0.588,-0.036,
gumbo,ɡʌmbow,0.319,0.519,0.634,0.522,-0.115,0.847
comes,kʌmz,0.4,0.533,0.634,0.509,-0.101,0.318
slip,slɪp,0.65,0.528,0.634,0.534,-0.106,0.775
peak,pik,0.783,0.583,0.634,0.58,-0.051,0.8
sulky,sʌlki,0.641,0.521,0.634,0.549,-0.114,0.363
corpse,kɔɹps,0.283,0.522,0.634,0.525,-0.112,0.972
sweep,swip,0.867,0.556,0.634,0.543,-0.078,0.68
poach,powt͡ʃ,0.273,0.554,0.634,0.544,-0.08,0.595
bull,bʊl,0.567,0.537,0.634,0.558,-0.097,0.962
heat,hit,0.7,0.549,0.634,0.544,-0.085,0.698
linguistics,lɪŋɡwɪstɪks,0.333,0.519,0.634,0.528,-0.115,0.408
hearth,hɑɹθ,0.264,0.576,0.634,0.575,-0.058,0.845
mumps,mʌmps,0.683,0.533,0.634,0.537,-0.101,0.775
worm,wɹ̩m,0.583,0.508,0.634,0.515,-0.126,0.975
exacting,ɪɡzæktɪŋ,0.467,0.493,0.634,0.466,-0.14,0.26
curly,kɹ̩li,0.697,0.523,0.634,0.524,-0.11,0.852
wage,wejd͡ʒ,0.517,0.486,0.634,0.475,-0.148,0.698
patchwork,pæt͡ʃwɹ̩k,0.483,0.54,0.634,0.534,-0.094,0.668
bully,bʊli,0.333,0.506,0.633,0.503,-0.128,0.73
hula,hulə,0.65,0.511,0.633,0.501,-0.122,0.895
steamboat,stimbowt,0.526,0.521,0.633,0.53,-0.112,0.975
glad,ɡlæd,0.45,0.54,0.633,0.5,-0.093,0.34
healer,hilɹ̩,0.379,0.528,0.633,0.549,-0.105,0.63
humbug,hʌmbʌɡ,0.633,0.531,0.633,0.539,-0.102,0.143
walk,wɔk,0.467,0.487,0.633,0.49,-0.146,0.768
caught,kɑt,0.515,0.517,0.633,0.502,-0.116,0.568
bite,bajt,0.75,0.477,0.633,0.499,-0.156,0.86
classic,klæsɪk,0.515,0.529,0.633,0.521,-0.103,0.25
squander,skwɑndɹ̩,0.5,0.504,0.633,0.503,-0.129,0.385
collarbone,kɑlɹ̩bown,0.517,0.505,0.633,0.515,-0.128,0.962
perplex,pɹ̩plɛks,0.433,0.518,0.633,0.53,-0.114,0.182
kudos,kudows,0.417,0.546,0.633,0.522,-0.087,0.25
Kleenex,klinəks,0.53,0.515,0.633,0.535,-0.117,
skeet,skit,0.633,0.551,0.632,0.568,-0.082,0.808
kirk,kɹ̩k,0.333,0.578,0.632,0.587,-0.054,
butterfly,bʌtɹ̩flaj,0.621,0.467,0.632,0.473,-0.165,0.982
droop,dɹup,0.847,0.562,0.632,0.581,-0.07,0.67
ooze,uz,0.817,0.569,0.632,0.575,-0.063,0.75
cheap,t͡ʃip,0.306,0.569,0.632,0.588,-0.063,0.277
mouth,mawθ,0.4,0.553,0.632,0.555,-0.079,0.935
thaw,θɔ,0.483,0.445,0.632,0.445,-0.187,0.7
weave,wiv,0.617,0.524,0.632,0.499,-0.107,0.8
gunpowder,ɡʌnpawdɹ̩,0.528,0.48,0.632,0.51,-0.152,0.948
croon,kɹun,0.564,0.564,0.631,0.594,-0.068,0.548
snort,snɔɹt,0.621,0.451,0.631,0.471,-0.18,0.795
coach,kowt͡ʃ,0.347,0.568,0.631,0.58,-0.063,0.78
hip,hɪp,0.417,0.537,0.631,0.555,-0.094,0.802
truthful,tɹuθfəl,0.667,0.523,0.631,0.548,-0.108,0.225
bawl,bɔl,0.485,0.483,0.631,0.49,-0.148,0.63
prude,pɹud,0.567,0.562,0.631,0.577,-0.069,0.348
bruise,bɹuz,0.567,0.576,0.631,0.595,-0.055,0.933
weep,wip,0.65,0.549,0.631,0.544,-0.081,0.885
hum,hʌm,0.717,0.526,0.631,0.566,-0.104,0.905
explosion,ɪksplowʒən,0.683,0.498,0.63,0.494,-0.132,0.88
blunt,blʌnt,0.717,0.508,0.63,0.51,-0.123,0.518
dumpling,dʌmplɪŋ,0.35,0.508,0.63,0.514,-0.122,0.913
grieve,ɡɹiv,0.383,0.55,0.63,0.546,-0.08,0.353
goodwill,ɡʊdwɪl,0.4,0.506,0.63,0.524,-0.124,0.385
bolt,bowlt,0.617,0.544,0.63,0.542,-0.087,0.918
unto,ʌntu,0.217,0.456,0.63,0.473,-0.174,0.162
gravity,ɡɹævəti,0.485,0.45,0.63,0.49,-0.18,0.465
cache,kæʃ,0.348,0.558,0.63,0.555,-0.072,0.7
beginning,bɪɡɪnɪŋ,0.45,0.458,0.63,0.461,-0.171,0.375
mew,mju,0.879,0.531,0.63,0.537,-0.098,
interlude,ɪntɹ̩lud,0.533,0.472,0.629,0.462,-0.158,0.26
duct,dʌkt,0.333,0.502,0.629,0.508,-0.127,0.935
hawk,hɔk,0.45,0.527,0.629,0.515,-0.102,0.982
Plexiglas,plɛksiɡlæs,0.433,0.528,0.629,0.554,-0.101,
seethe,sið,0.633,0.569,0.629,0.571,-0.06,0.348
flirt,flɹ̩t,0.603,0.517,0.629,0.536,-0.112,0.565
scumbag,skʌmbæɡ,0.736,0.539,0.629,0.525,-0.09,0.69
too,tu,0.267,0.542,0.629,0.549,-0.087,0.175
dose,dows,0.4,0.503,0.629,0.512,-0.126,0.712
twerk,twɹ̩k,0.561,0.538,0.629,0.561,-0.091,
snigger,snɪɡɡɹ̩,0.712,0.504,0.629,0.515,-0.124,
swoon,swun,0.667,0.55,0.629,0.567,-0.079,0.5
ambush,æmbʊʃ,0.545,0.506,0.629,0.496,-0.123,0.54
surge,sɹ̩d͡ʒ,0.758,0.523,0.629,0.501,-0.105,0.445
expansive,ɪkspænsɪv,0.767,0.482,0.628,0.497,-0.146,0.318
skinless,skɪnləs,0.55,0.476,0.628,0.504,-0.153,0.702
postscript,powskɹɪpt,0.433,0.531,0.628,0.539,-0.098,0.788
cleavage,klivəd͡ʒ,0.5,0.515,0.628,0.53,-0.113,0.91
fool,ful,0.561,0.591,0.628,0.608,-0.037,0.548
firefly,fajɹ̩flaj,0.727,0.453,0.628,0.455,-0.175,0.975
mock,mɑk,0.439,0.539,0.628,0.529,-0.089,0.358
sculpt,skʌlpt,0.65,0.558,0.628,0.548,-0.07,0.642
spew,spju,0.773,0.556,0.628,0.582,-0.072,0.55
elastic,ɪlæstɪk,0.53,0.465,0.628,0.477,-0.163,0.682
hop,hɑp,0.75,0.564,0.628,0.541,-0.064,0.7
drinker,dɹɪŋkɹ̩,0.53,0.497,0.628,0.52,-0.13,0.58
burl,bɹ̩l,0.467,0.54,0.628,0.543,-0.087,
heartbreak,hɑɹtbɹejk,0.8,0.517,0.627,0.53,-0.11,0.288
disimpassioned,dɪsɪmpæʃənd,0.35,0.446,0.627,0.433,-0.181,0.157
knob,nɑb,0.53,0.479,0.627,0.478,-0.148,0.938
clue,klu,0.208,0.634,0.627,0.648,0.007,0.483
plume,plum,0.55,0.608,0.627,0.581,-0.019,0.75
despoil,dɪspojl,0.372,0.485,0.627,0.49,-0.142,
clapper,klæpɹ̩,0.742,0.526,0.627,0.52,-0.101,0.73
strength,stɹɛŋkθ,0.576,0.54,0.627,0.55,-0.087,0.49
thriftless,θɹɪftləs,0.288,0.491,0.627,0.462,-0.135,0.302
sleaze,sliz,0.712,0.551,0.627,0.543,-0.076,0.353
guard,ɡɑɹd,0.533,0.519,0.626,0.532,-0.107,0.76
literal,lɪtɹ̩əl,0.5,0.42,0.626,0.444,-0.206,0.132
shirk,ʃɹ̩k,0.583,0.569,0.626,0.604,-0.058,
sweetheart,swithɑɹt,0.517,0.525,0.626,0.532,-0.101,0.448
hatch,hæt͡ʃ,0.633,0.56,0.626,0.548,-0.066,0.865
suture,sut͡ʃɹ̩,0.417,0.534,0.626,0.524,-0.092,0.788
curd,kɹ̩d,0.53,0.518,0.626,0.51,-0.108,0.798
peeve,piv,0.4,0.539,0.626,0.559,-0.087,0.25
statute,stæt͡ʃut,0.3,0.524,0.626,0.496,-0.102,0.72
exercise,ɛksɹ̩sajz,0.433,0.451,0.626,0.44,-0.174,0.718
wealthy,wɛlθi,0.45,0.493,0.626,0.48,-0.132,0.432
landscape,lændskejp,0.5,0.504,0.626,0.526,-0.121,0.835
squeeze,skwiz,0.815,0.571,0.625,0.568,-0.055,0.688
sling,slɪŋ,0.717,0.529,0.625,0.54,-0.096,0.88
slob,slɑb,0.792,0.548,0.625,0.546,-0.078,0.555
counter,kawntɹ̩,0.364,0.488,0.625,0.492,-0.138,0.792
bogey,bowɡi,0.517,0.533,0.625,0.551,-0.092,0.672
crag,kɹæɡ,0.683,0.557,0.625,0.551,-0.068,
athletics,æθlɛtɪks,0.269,0.477,0.625,0.473,-0.148,0.662
mac,mæk,0.308,0.53,0.625,0.534,-0.094,
charger,t͡ʃɑɹd͡ʒɹ̩,0.606,0.503,0.625,0.526,-0.122,0.847
sleek,slik,0.682,0.582,0.625,0.58,-0.043,0.5
cut,kʌt,0.717,0.497,0.625,0.483,-0.127,0.888
gleeful,ɡlifəl,0.633,0.513,0.625,0.481,-0.111,0.397
prop,pɹɑp,0.533,0.536,0.625,0.537,-0.089,0.865
spunk,spʌŋk,0.712,0.566,0.625,0.56,-0.058,0.36
props,pɹɑps,0.467,0.544,0.624,0.563,-0.081,0.815
meat,mit,0.35,0.505,0.624,0.509,-0.119,0.975
beak,bik,0.5,0.582,0.624,0.577,-0.042,0.99
snipe,snajp,0.606,0.486,0.624,0.5,-0.138,0.592
trophy,tɹowfi,0.6,0.491,0.624,0.491,-0.133,0.972
privileged,pɹɪvləd͡ʒd,0.444,0.49,0.624,0.493,-0.134,0.288
splinter,splɪntɹ̩,0.783,0.491,0.624,0.5,-0.133,0.852
bladder,blædɹ̩,0.433,0.489,0.624,0.478,-0.135,0.87
whispered,wɪspɹ̩d,0.75,0.487,0.624,0.483,-0.137,0.782
shh,ʃ,0.9,0.667,0.624,0.697,0.043,
bongo,bɑŋɡow,0.652,0.539,0.624,0.547,-0.085,0.942
sick,sɪk,0.433,0.509,0.624,0.512,-0.115,0.493
calcium,kælsiəm,0.303,0.477,0.624,0.471,-0.146,0.768
persuasive,pɹ̩swejsɪv,0.333,0.471,0.624,0.487,-0.152,0.295
she,ʃi,0.35,0.54,0.624,0.577,-0.084,0.59
bleed,blid,0.7,0.552,0.624,0.584,-0.072,0.85
threshold,θɹɛʃowld,0.467,0.511,0.624,0.504,-0.112,0.62
world,wɹ̩ld,0.433,0.524,0.624,0.513,-0.1,0.84
closed,klowzd,0.517,0.558,0.624,0.543,-0.066,0.592
gloat,ɡlowt,0.533,0.555,0.624,0.562,-0.069,0.325
bold,bowld,0.648,0.543,0.623,0.578,-0.08,0.358
behold,bɪhowld,0.65,0.527,0.623,0.519,-0.096,0.167
brew,bɹu,0.5,0.577,0.623,0.583,-0.046,0.768
spider,spajdɹ̩,0.333,0.471,0.623,0.524,-0.152,0.992
speedway,spidwej,0.5,0.491,0.623,0.508,-0.133,0.893
resolve,ɹizɑlv,0.364,0.51,0.623,0.511,-0.114,0.24
ruse,ɹuz,0.35,0.556,0.623,0.569,-0.067,0.143
rebirth,ɹibɹ̩θ,0.6,0.529,0.623,0.505,-0.094,0.302
stockroom,stɑkɹum,0.55,0.544,0.623,0.556,-0.079,0.903
split,splɪt,0.727,0.526,0.623,0.555,-0.097,0.74
slop,slɑp,0.8,0.548,0.623,0.585,-0.075,0.61
freakish,fɹikɪʃ,0.561,0.522,0.623,0.537,-0.101,0.292
bayou,baju,0.322,0.489,0.623,0.494,-0.134,0.885
squeegee,skwid͡ʒi,0.583,0.558,0.623,0.568,-0.065,0.938
perjury,pɹ̩d͡ʒɹ̩i,0.333,0.478,0.623,0.485,-0.145,0.305
sprinkling,spɹɪŋklɪŋ,0.767,0.542,0.623,0.547,-0.08,0.648
thong,θɔŋ,0.567,0.511,0.623,0.531,-0.111,0.982
marvel,mɑɹvəl,0.55,0.463,0.622,0.44,-0.159,0.28
duke,duk,0.483,0.592,0.622,0.575,-0.03,0.75
early,ɹ̩li,0.292,0.465,0.622,0.475,-0.157,0.312
backpack,bækpæk,0.667,0.548,0.622,0.557,-0.074,0.99
lynx,lɪŋks,0.5,0.562,0.622,0.57,-0.06,0.875
ego,iɡow,0.483,0.507,0.622,0.521,-0.115,0.185
humpback,hʌmpbæk,0.515,0.552,0.622,0.551,-0.07,0.923
breathe,bɹið,0.591,0.575,0.622,0.585,-0.047,0.768
glean,ɡlin,0.5,0.553,0.622,0.542,-0.069,0.375
kiss,kɪs,0.683,0.509,0.622,0.524,-0.112,0.87
scar,skɑɹ,0.633,0.534,0.622,0.553,-0.087,0.935
punitive,pjunətɪv,0.283,0.447,0.622,0.431,-0.175,0.318
oomph,umf,0.987,0.572,0.621,0.594,-0.049,0.13
compute,kəmpjut,0.417,0.51,0.621,0.539,-0.112,0.348
noose,nus,0.467,0.535,0.621,0.532,-0.087,0.88
goes,ɡowz,0.394,0.547,0.621,0.511,-0.074,0.298
quake,kwejk,0.712,0.537,0.621,0.541,-0.084,0.66
steamer,stimɹ̩,0.517,0.487,0.621,0.481,-0.134,0.778
coat,kowt,0.333,0.534,0.621,0.518,-0.087,0.992
earth,ɹ̩θ,0.533,0.532,0.621,0.537,-0.089,0.95
tilt,tɪlt,0.617,0.484,0.621,0.491,-0.137,0.76
hunt,hʌnt,0.47,0.494,0.621,0.492,-0.127,0.702
prune,pɹun,0.439,0.549,0.621,0.567,-0.071,0.925
cleat,klit,0.346,0.567,0.621,0.556,-0.053,0.875
regroup,ɹiɡɹup,0.517,0.562,0.621,0.579,-0.059,0.353
leaves,livz,0.444,0.548,0.62,0.555,-0.072,0.945
hip-hop,hɪp-hɑp,0.733,0.551,0.62,0.585,-0.07,
paternity,pətɹ̩nɪti,0.467,0.409,0.62,0.423,-0.211,0.397
blew,blu,0.583,0.615,0.62,0.621,-0.006,
pervasive,pɹ̩vejsɪv,0.321,0.455,0.62,0.457,-0.166,0.208
calculate,kælkjəlejt,0.583,0.476,0.62,0.488,-0.144,0.435
each,it͡ʃ,0.25,0.534,0.62,0.545,-0.086,0.257
striptease,stɹɪptiz,0.617,0.503,0.62,0.503,-0.117,0.68
gong,ɡɔŋ,0.792,0.502,0.62,0.509,-0.118,0.925
squall,skwɔl,0.655,0.536,0.62,0.555,-0.084,0.51
glop,ɡlɑp,0.9,0.578,0.62,0.614,-0.042,0.67
taxing,tæksɪŋ,0.526,0.5,0.619,0.511,-0.12,0.363
stool,stul,0.45,0.575,0.619,0.587,-0.044,0.975
scam,skæm,0.667,0.542,0.619,0.535,-0.078,0.41
smallpox,smɔlpɑks,0.55,0.527,0.619,0.537,-0.092,0.812
thrown,θɹown,0.47,0.527,0.619,0.508,-0.092,0.832
tombstone,tumstown,0.621,0.518,0.619,0.511,-0.101,0.928
linked,lɪŋkt,0.433,0.551,0.619,0.538,-0.068,0.59
push,pʊʃ,0.759,0.546,0.619,0.561,-0.073,0.802
span,spæn,0.55,0.497,0.619,0.513,-0.122,0.5
rather,ɹæðɹ̩,0.167,0.475,0.619,0.457,-0.144,0.12
vulgar,vʌlɡɹ̩,0.681,0.504,0.619,0.502,-0.115,0.242
halves,hævz,0.717,0.541,0.619,0.525,-0.078,0.732
fruitcake,fɹutkejk,0.633,0.533,0.619,0.524,-0.085,0.905
coddle,kɑdəl,0.409,0.462,0.619,0.471,-0.156,0.435
classroom,klæsɹum,0.4,0.557,0.618,0.577,-0.061,0.94
drab,dɹæb,0.517,0.498,0.618,0.528,-0.12,0.33
traipse,tɹejps,0.417,0.493,0.618,0.501,-0.126,
skittish,skɪtɪʃ,0.667,0.495,0.618,0.499,-0.123,0.277
cowardly,kawɹ̩dli,0.486,0.502,0.618,0.513,-0.116,0.24
heath,hiθ,0.15,0.617,0.618,0.627,-0.001,
yowl,jawl,0.778,0.498,0.618,0.492,-0.12,
