Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
lurk,lɹ̩k,0.567,0.56,0.597,0.583,-0.037,0.462
curl,kɹ̩l,0.597,0.56,0.703,0.579,-0.143,0.845
scream,skɹim,0.617,0.56,0.572,0.573,-0.012,0.83
golf,ɡɑlf,0.561,0.56,0.61,0.605,-0.051,0.88
flog,flɑɡ,0.641,0.56,0.69,0.564,-0.13,0.76
room,ɹum,0.273,0.56,0.672,0.551,-0.112,0.948
goofy,ɡufi,0.722,0.56,0.693,0.541,-0.133,0.405
slacks,slæks,0.5,0.56,0.639,0.546,-0.079,0.893
booger,buɡɹ̩,0.697,0.56,0.533,0.565,0.027,0.875
cashew,kæʃu,0.267,0.56,0.378,0.555,0.181,0.98
shield,ʃild,0.433,0.559,0.566,0.559,-0.006,0.915
length,lɛŋkθ,0.333,0.559,0.563,0.538,-0.003,0.768
link,lɪŋk,0.639,0.559,0.639,0.563,-0.08,0.608
cling,klɪŋ,0.717,0.559,0.561,0.569,-0.001,0.648
girl,ɡɹ̩l,0.533,0.559,0.425,0.566,0.135,0.962
perk,pɹ̩k,0.35,0.559,0.71,0.554,-0.15,0.507
preach,pɹit͡ʃ,0.514,0.559,0.438,0.542,0.121,0.592
hold,howld,0.583,0.559,0.688,0.574,-0.129,0.67
squirm,skwɹ̩m,0.85,0.559,0.561,0.591,-0.002,0.705
pubic,pubɪk,0.467,0.559,0.702,0.576,-0.143,0.768
mule,mjul,0.417,0.559,0.424,0.554,0.135,1.0
cuckoo,kʌku,0.576,0.559,0.6,0.582,-0.041,0.855
pink,pɪŋk,0.283,0.559,0.401,0.549,0.157,0.732
Sparks,spɑɹks,0.744,0.559,0.553,0.557,0.006,
breach,bɹit͡ʃ,0.4,0.559,0.513,0.547,0.045,0.37
breech,bɹit͡ʃ,0.53,0.559,0.463,0.532,0.096,0.49
curb,kɹ̩b,0.5,0.559,0.677,0.557,-0.118,0.92
clip,klɪp,0.617,0.558,0.571,0.567,-0.012,0.842
shrink,ʃɹɪŋk,0.75,0.558,0.502,0.558,0.056,0.638
scold,skowld,0.561,0.558,0.644,0.543,-0.086,0.518
squish,skwɪʃ,0.95,0.558,0.584,0.575,-0.025,0.712
thick,θɪk,0.717,0.558,0.499,0.569,0.06,0.75
clam,klæm,0.561,0.558,0.568,0.533,-0.01,0.972
lock,lɑk,0.591,0.558,0.656,0.554,-0.098,0.913
loch,lɑk,0.25,0.558,0.694,0.591,-0.136,
sculpt,skʌlpt,0.65,0.558,0.628,0.548,-0.07,0.642
closed,klowzd,0.517,0.558,0.624,0.543,-0.066,0.592
bathroom,bæθɹum,0.667,0.558,0.594,0.566,-0.036,0.88
flask,flæsk,0.383,0.558,0.478,0.55,0.08,0.948
crack,kɹæk,0.733,0.558,0.52,0.589,0.038,0.883
cache,kæʃ,0.348,0.558,0.63,0.555,-0.072,0.7
shack,ʃæk,0.692,0.558,0.539,0.537,0.018,0.982
cash,kæʃ,0.458,0.558,0.587,0.585,-0.029,0.87
squeegee,skwid͡ʒi,0.583,0.558,0.623,0.568,-0.065,0.938
camp,kæmp,0.45,0.558,0.772,0.557,-0.215,0.837
classroom,klæsɹum,0.4,0.557,0.618,0.577,-0.061,0.94
cop,kɑp,0.467,0.557,0.595,0.571,-0.038,0.825
crag,kɹæɡ,0.683,0.557,0.625,0.551,-0.068,
gooey,ɡui,0.883,0.557,0.685,0.564,-0.127,0.66
shark,ʃɑɹk,0.583,0.557,0.576,0.541,-0.019,0.982
crouch,kɹawt͡ʃ,0.667,0.557,0.556,0.572,0.001,0.817
cloth,klɔθ,0.53,0.557,0.513,0.576,0.044,0.975
corkscrew,kɔɹkskɹu,0.617,0.557,0.517,0.536,0.04,0.962
shag,ʃæɡ,0.667,0.557,0.717,0.566,-0.16,0.538
gash,ɡæʃ,0.806,0.557,0.539,0.546,0.018,0.847
thrash,θɹæʃ,0.783,0.557,0.64,0.584,-0.084,0.648
loon,lun,0.515,0.557,0.724,0.59,-0.167,0.815
path,pæθ,0.467,0.557,0.565,0.569,-0.008,0.852
grouch,ɡɹawt͡ʃ,0.567,0.557,0.68,0.545,-0.123,0.432
grope,ɡɹowp,0.455,0.557,0.509,0.512,0.048,0.695
broke,bɹowk,0.483,0.557,0.526,0.575,0.031,0.572
foxhole,fɑkshowl,0.436,0.557,0.642,0.575,-0.085,0.875
cob,kɑb,0.576,0.557,0.601,0.563,-0.044,0.948
plump,plʌmp,0.883,0.557,0.603,0.57,-0.046,0.75
hick,hɪk,0.317,0.556,0.639,0.537,-0.083,0.612
bluebird,blubɹ̩d,0.653,0.556,0.56,0.539,-0.004,0.992
plush,plʌʃ,0.733,0.556,0.719,0.563,-0.163,0.49
look,lʊk,0.767,0.556,0.566,0.554,-0.01,0.49
blab,blæb,0.75,0.556,0.718,0.569,-0.162,0.375
colleague,kɑliɡ,0.288,0.556,0.539,0.543,0.017,0.698
peacock,pikɑk,0.583,0.556,0.703,0.545,-0.147,1.0
sinkhole,sɪŋkhowl,0.652,0.556,0.492,0.571,0.065,0.87
clubhouse,klʌbhaws,0.47,0.556,0.661,0.569,-0.105,0.903
module,mɑd͡ʒul,0.394,0.556,0.491,0.555,0.065,0.732
hang,hæŋ,0.641,0.556,0.374,0.541,0.182,0.675
bath,bæθ,0.517,0.556,0.559,0.573,-0.003,0.962
moot,mut,0.436,0.556,0.711,0.551,-0.154,0.178
tomb,tum,0.517,0.556,0.48,0.556,0.076,0.933
bog,bɑɡ,0.583,0.556,0.569,0.575,-0.013,0.77
cream,kɹim,0.515,0.556,0.646,0.579,-0.09,0.958
thump,θʌmp,0.633,0.556,0.601,0.553,-0.045,0.692
blush,blʌʃ,0.758,0.556,0.401,0.546,0.155,0.852
cute,kjut,0.6,0.556,0.592,0.553,-0.036,0.44
tweak,twik,0.725,0.556,0.64,0.572,-0.084,0.448
spew,spju,0.773,0.556,0.628,0.582,-0.072,0.55
sweep,swip,0.867,0.556,0.634,0.543,-0.078,0.68
slack,slæk,0.6,0.556,0.549,0.574,0.007,0.538
class,klæs,0.333,0.556,0.477,0.543,0.079,0.712
ruse,ɹuz,0.35,0.556,0.623,0.569,-0.067,0.143
home,howm,0.567,0.556,0.497,0.557,0.059,0.778
vermouth,vɹ̩muθ,0.4,0.556,0.668,0.553,-0.113,0.79
smoke,smowk,0.536,0.556,0.553,0.556,0.003,0.99
hanky,hæŋki,0.485,0.556,0.588,0.541,-0.032,0.94
colt,kowlt,0.4,0.555,0.719,0.556,-0.164,0.99
mood,mud,0.3,0.555,0.576,0.557,-0.021,0.188
boon,bun,0.561,0.555,0.654,0.578,-0.098,0.37
doom,dum,0.667,0.555,0.529,0.544,0.026,0.125
slouch,slawt͡ʃ,0.8,0.555,0.56,0.538,-0.004,0.64
slope,slowp,0.5,0.555,0.594,0.573,-0.039,0.768
spark,spɑɹk,0.617,0.555,0.452,0.603,0.103,0.812
harp,hɑɹp,0.545,0.555,0.54,0.557,0.015,0.962
slag,slæɡ,0.606,0.555,0.666,0.591,-0.11,
glass,ɡlæs,0.569,0.555,0.545,0.567,0.01,0.955
slosh,slɑʃ,0.683,0.555,0.512,0.572,0.043,0.46
sushi,suʃi,0.55,0.555,0.647,0.541,-0.092,0.99
cold,kowld,0.644,0.555,0.604,0.544,-0.049,0.712
gloat,ɡlowt,0.533,0.555,0.624,0.562,-0.069,0.325
book,bʊk,0.45,0.555,0.485,0.55,0.07,0.975
key,ki,0.533,0.555,0.596,0.568,-0.041,0.972
blooming,blumɪŋ,0.7,0.555,0.595,0.561,-0.04,0.768
household,hawshowld,0.3,0.555,0.554,0.557,0.0,0.715
scab,skæb,0.583,0.555,0.545,0.515,0.01,0.928
bask,bæsk,0.517,0.555,0.516,0.551,0.039,0.507
gasp,ɡæsp,0.727,0.555,0.541,0.573,0.014,0.788
hump,hʌmp,0.679,0.555,0.657,0.576,-0.102,0.84
gold,ɡowld,0.545,0.555,0.577,0.571,-0.023,0.952
wreath,ɹiθ,0.318,0.555,0.69,0.554,-0.135,0.982
three,θɹi,0.517,0.555,0.538,0.554,0.017,0.655
grouping,ɡɹupɪŋ,0.47,0.554,0.594,0.597,-0.04,0.535
clangor,klæŋɡɹ̩,0.317,0.554,0.669,0.529,-0.115,
crotch,kɹɑt͡ʃ,0.47,0.554,0.725,0.547,-0.171,0.942
bloomer,blumɹ̩,0.667,0.554,0.578,0.544,-0.024,0.67
growl,ɡɹawl,0.883,0.554,0.484,0.548,0.07,0.825
chomp,t͡ʃɑmp,0.848,0.554,0.543,0.576,0.011,0.688
clothing,klowðɪŋ,0.567,0.554,0.567,0.557,-0.013,0.857
poach,powt͡ʃ,0.273,0.554,0.634,0.544,-0.08,0.595
clean,klin,0.431,0.554,0.507,0.551,0.047,0.518
angst,ɑŋkst,0.4,0.554,0.732,0.55,-0.178,0.24
hush,hʌʃ,0.8,0.554,0.725,0.552,-0.171,0.51
catch,kæt͡ʃ,0.633,0.554,0.616,0.573,-0.062,0.778
crinkly,kɹɪŋkli,0.767,0.554,0.446,0.561,0.108,0.558
roof,ɹuf,0.318,0.554,0.591,0.544,-0.038,0.948
crease,kɹis,0.333,0.553,0.537,0.523,0.017,0.862
those,ðowz,0.233,0.553,0.596,0.566,-0.042,0.33
woke,wowk,0.45,0.553,0.496,0.561,0.057,0.538
glean,ɡlin,0.5,0.553,0.622,0.542,-0.069,0.375
shampoo,ʃæmpu,0.35,0.553,0.517,0.563,0.037,0.92
groovy,ɡɹuvi,0.717,0.553,0.561,0.568,-0.008,0.17
worth,wɹ̩θ,0.273,0.553,0.761,0.552,-0.208,0.222
mouth,mawθ,0.4,0.553,0.632,0.555,-0.079,0.935
scratch,skɹæt͡ʃ,0.697,0.553,0.524,0.55,0.029,0.79
flag,flæɡ,0.483,0.553,0.544,0.545,0.009,0.948
calve,kælv,0.25,0.553,0.72,0.552,-0.167,
jack,d͡ʒæk,0.528,0.553,0.596,0.551,-0.043,0.825
pleat,plit,0.45,0.553,0.536,0.541,0.017,0.905
blacksmith,blæksmɪθ,0.514,0.553,0.642,0.528,-0.089,0.845
grease,ɡɹis,0.467,0.553,0.591,0.552,-0.038,0.903
smokehouse,smowkhaws,0.6,0.553,0.545,0.546,0.008,0.83
suit,sut,0.603,0.553,0.533,0.565,0.02,0.992
stew,stu,0.683,0.553,0.658,0.555,-0.105,0.857
hose,howz,0.439,0.553,0.497,0.564,0.056,0.968
voodoo,vudu,0.7,0.553,0.595,0.548,-0.043,0.397
plead,plid,0.483,0.552,0.651,0.564,-0.098,0.397
brink,bɹɪŋk,0.5,0.552,0.552,0.573,0.0,0.37
clout,klawt,0.424,0.552,0.611,0.559,-0.059,
jag,d͡ʒæɡ,0.617,0.552,0.645,0.529,-0.092,0.565
bulge,bʌld͡ʒ,0.633,0.552,0.656,0.57,-0.104,0.73
workroom,wɹ̩kɹum,0.383,0.552,0.493,0.569,0.06,0.915
sphinx,sfɪŋks,0.683,0.552,0.696,0.554,-0.143,0.958
deuce,dus,0.117,0.552,0.687,0.569,-0.135,0.51
blimp,blɪmp,0.744,0.552,0.403,0.578,0.148,0.94
cramp,kɹæmp,0.7,0.552,0.646,0.561,-0.094,0.772
bleed,blid,0.7,0.552,0.624,0.584,-0.072,0.85
weekly,wikli,0.182,0.552,0.694,0.535,-0.143,0.57
cloud,klawd,0.667,0.552,0.557,0.542,-0.006,0.885
blouse,blaws,0.561,0.552,0.684,0.571,-0.133,0.99
floozy,fluzi,0.714,0.552,0.725,0.559,-0.173,0.605
scrapbook,skɹæpbʊk,0.712,0.552,0.581,0.552,-0.029,0.94
soothing,suðɪŋ,0.833,0.552,0.582,0.555,-0.03,0.24
flagpole,flæɡpowl,0.533,0.552,0.512,0.56,0.039,0.965
humpback,hʌmpbæk,0.515,0.552,0.622,0.551,-0.07,0.923
flux,flʌks,0.455,0.552,0.477,0.527,0.074,0.385
choosy,t͡ʃuzi,0.55,0.551,0.401,0.543,0.15,0.15
juicy,d͡ʒusi,0.717,0.551,0.606,0.576,-0.054,0.74
freak,fɹik,0.65,0.551,0.595,0.566,-0.044,0.483
minx,mɪŋks,0.4,0.551,0.581,0.548,-0.03,
linked,lɪŋkt,0.433,0.551,0.619,0.538,-0.068,0.59
homework,howmwɹ̩k,0.717,0.551,0.721,0.56,-0.17,0.875
teeth,tiθ,0.591,0.551,0.553,0.556,-0.002,0.99
lark,lɑɹk,0.35,0.551,0.495,0.57,0.056,0.82
grief,ɡɹif,0.517,0.551,0.657,0.545,-0.106,0.425
comb,kowm,0.47,0.551,0.568,0.559,-0.017,1.0
skeet,skit,0.633,0.551,0.632,0.568,-0.082,0.808
sleaze,sliz,0.712,0.551,0.627,0.543,-0.076,0.353
hip-hop,hɪp-hɑp,0.733,0.551,0.62,0.585,-0.07,
church,t͡ʃɹ̩t͡ʃ,0.5,0.551,0.567,0.556,-0.016,0.975
crash,kɹæʃ,0.7,0.551,0.548,0.569,0.002,0.698
skimp,skɪmp,0.5,0.551,0.668,0.525,-0.117,0.328
south,sawθ,0.364,0.551,0.567,0.573,-0.016,0.71
monk,mʌŋk,0.45,0.551,0.612,0.569,-0.061,0.837
swag,swɑɡ,0.636,0.55,0.643,0.557,-0.093,0.535
poll,powl,0.308,0.55,0.658,0.555,-0.108,0.578
pole,powl,0.35,0.55,0.577,0.575,-0.027,0.915
clipped,klɪpt,0.6,0.55,0.799,0.545,-0.248,0.602
carp,kɑɹp,0.364,0.55,0.548,0.536,0.002,0.905
park,pɑɹk,0.417,0.55,0.509,0.545,0.041,0.935
crop,kɹɑp,0.45,0.55,0.665,0.543,-0.115,0.81
grieve,ɡɹiv,0.383,0.55,0.63,0.546,-0.08,0.353
wheel,wil,0.53,0.55,0.616,0.547,-0.066,0.965
swoon,swun,0.667,0.55,0.629,0.567,-0.079,0.5
cracked,kɹækt,0.8,0.55,0.541,0.547,0.009,0.732
quickly,kwɪkli,0.467,0.55,0.507,0.57,0.043,0.34
jowl,d͡ʒawl,0.619,0.55,0.492,0.545,0.057,0.862
scrap,skɹæp,0.7,0.55,0.573,0.575,-0.024,0.788
blow,blow,0.773,0.55,0.753,0.567,-0.203,0.685
lobe,lowb,0.567,0.55,0.578,0.541,-0.028,0.86
bowl,bowl,0.333,0.55,0.602,0.583,-0.052,0.968
pouch,pawt͡ʃ,0.708,0.55,0.471,0.544,0.079,0.875
pope,powp,0.4,0.55,0.517,0.555,0.033,0.928
kick,kɪk,0.817,0.55,0.605,0.56,-0.055,0.832
workbook,wɹ̩kbʊk,0.483,0.55,0.461,0.57,0.088,0.893
bark,bɑɹk,0.85,0.55,0.401,0.541,0.148,0.88
smirk,smɹ̩k,0.727,0.55,0.647,0.536,-0.097,0.83
birthmark,bɹ̩θmɑɹk,0.583,0.55,0.501,0.531,0.049,0.837
glum,ɡlʌm,0.697,0.55,0.425,0.55,0.125,0.277
creaky,kɹiki,0.833,0.55,0.682,0.56,-0.132,0.768
grasp,ɡɹæsp,0.783,0.55,0.508,0.586,0.041,0.658
slurp,slɹ̩p,0.9,0.549,0.609,0.518,-0.059,0.708
clunker,klʌŋkɹ̩,0.705,0.549,0.549,0.525,0.0,0.61
pulp,pʌlp,0.591,0.549,0.582,0.568,-0.033,0.825
prune,pɹun,0.439,0.549,0.621,0.567,-0.071,0.925
pew,pju,0.773,0.549,0.77,0.561,-0.221,0.73
weep,wip,0.65,0.549,0.631,0.544,-0.081,0.885
cubic,kjubɪk,0.367,0.549,0.562,0.552,-0.013,0.493
food,fud,0.333,0.549,0.598,0.536,-0.049,0.95
house,haws,0.333,0.549,0.656,0.546,-0.107,1.0
lack,læk,0.317,0.549,0.679,0.529,-0.13,0.26
heat,hit,0.7,0.549,0.634,0.544,-0.085,0.698
clergy,klɹ̩d͡ʒi,0.267,0.549,0.569,0.545,-0.02,0.758
preclude,pɹɪklud,0.45,0.549,0.667,0.573,-0.118,0.16
fleece,flis,0.55,0.549,0.676,0.567,-0.127,0.938
frank,fɹæŋk,0.409,0.549,0.637,0.539,-0.088,0.385
gang,ɡæŋ,0.564,0.549,0.724,0.547,-0.175,0.857
kickback,kɪkbæk,0.679,0.549,0.729,0.535,-0.18,0.542
quirky,kwɹ̩ki,0.682,0.549,0.557,0.54,-0.008,0.28
sleeve,sliv,0.517,0.549,0.606,0.544,-0.058,0.96
mouthpiece,mawθpis,0.364,0.549,0.488,0.522,0.06,0.915
lag,læɡ,0.4,0.549,0.536,0.548,0.013,0.51
gal,ɡæl,0.4,0.549,0.542,0.569,0.007,0.88
gig,ɡɪɡ,0.367,0.548,0.588,0.567,-0.04,0.473
brook,bɹʊk,0.417,0.548,0.594,0.561,-0.046,0.857
cap,kæp,0.652,0.548,0.59,0.534,-0.041,0.898
pack,pæk,0.55,0.548,0.657,0.553,-0.109,0.708
heed,hid,0.417,0.548,0.484,0.549,0.064,0.232
stank,stæŋk,0.683,0.548,0.554,0.518,-0.006,0.448
slash,slæʃ,0.717,0.548,0.462,0.552,0.086,0.63
smock,smɑk,0.708,0.548,0.53,0.529,0.018,0.945
mosque,mɑsk,0.394,0.548,0.65,0.564,-0.101,0.885
bulb,bʌlb,0.53,0.548,0.638,0.583,-0.089,0.982
behoof,bɪhuf,0.369,0.548,0.566,0.546,-0.017,
soak,sowk,0.567,0.548,0.561,0.524,-0.012,0.802
clot,klɑt,0.5,0.548,0.559,0.539,-0.011,0.8
slop,slɑp,0.8,0.548,0.623,0.585,-0.075,0.61
backpack,bækpæk,0.667,0.548,0.622,0.557,-0.074,0.99
leaves,livz,0.444,0.548,0.62,0.555,-0.072,0.945
sunk,sʌŋk,0.717,0.548,0.515,0.546,0.033,0.615
wink,wɪŋk,0.733,0.548,0.605,0.55,-0.057,0.808
cranky,kɹæŋki,0.708,0.548,0.549,0.556,-0.001,0.288
smog,smɑɡ,0.7,0.548,0.589,0.567,-0.041,0.785
cockroach,kɑkɹowt͡ʃ,0.467,0.548,0.576,0.547,-0.028,0.99
exhume,ɪɡzhjum,0.303,0.548,0.552,0.549,-0.004,0.712
gap,ɡæp,0.517,0.548,0.565,0.558,-0.018,0.73
back,bæk,0.367,0.548,0.667,0.55,-0.119,0.832
cab,kæb,0.333,0.548,0.585,0.554,-0.038,0.97
sulk,sʌlk,0.694,0.548,0.401,0.538,0.146,0.465
skull,skʌl,0.55,0.548,0.67,0.545,-0.122,0.958
shop,ʃɑp,0.483,0.548,0.616,0.574,-0.068,0.827
clod,klɑd,0.667,0.548,0.509,0.532,0.039,
soapbox,sowpbɑks,0.444,0.548,0.546,0.561,0.002,0.74
quill,kwɪl,0.467,0.548,0.609,0.552,-0.061,1.0
slob,slɑb,0.792,0.548,0.625,0.546,-0.078,0.555
oath,owθ,0.483,0.548,0.428,0.551,0.12,0.448
rebuke,ɹibjuk,0.383,0.547,0.705,0.578,-0.158,0.267
humped,hʌmpt,0.65,0.547,0.687,0.568,-0.14,0.678
champ,t͡ʃæmp,0.417,0.547,0.534,0.548,0.013,0.572
housework,hawswɹ̩k,0.47,0.547,0.531,0.53,0.016,0.775
sparkly,spɑɹkli,0.8,0.547,0.569,0.557,-0.022,0.635
slug,slʌɡ,0.682,0.547,0.644,0.549,-0.097,0.91
cusp,kʌsp,0.55,0.547,0.748,0.526,-0.201,0.435
goes,ɡowz,0.394,0.547,0.621,0.511,-0.074,0.298
shuck,ʃʌk,0.636,0.547,0.589,0.565,-0.042,0.522
gab,ɡæb,0.633,0.547,0.695,0.561,-0.148,0.468
bag,bæɡ,0.455,0.547,0.569,0.538,-0.022,0.975
siege,sid͡ʒ,0.5,0.547,0.532,0.55,0.015,0.545
cheese,t͡ʃiz,0.474,0.547,0.615,0.554,-0.068,0.925
rue,ɹu,0.333,0.547,0.695,0.531,-0.148,0.298
hoover,huvɹ̩,0.485,0.547,0.597,0.561,-0.05,0.69
flashback,flæʃbæk,0.7,0.547,0.551,0.536,-0.004,0.34
though,ðow,0.259,0.547,0.567,0.531,-0.02,0.05
truce,tɹus,0.439,0.547,0.615,0.57,-0.068,0.368
roost,ɹust,0.455,0.547,0.479,0.524,0.068,0.572
strew,stɹu,0.47,0.547,0.419,0.508,0.128,0.428
bamboo,bæmbu,0.15,0.547,0.373,0.529,0.173,0.965
species,spiʃiz,0.35,0.547,0.471,0.602,0.076,0.59
jolt,d͡ʒowlt,0.85,0.547,0.587,0.543,-0.04,0.602
sculpture,skʌlpt͡ʃɹ̩,0.517,0.547,0.586,0.536,-0.039,0.948
spleen,splin,0.53,0.547,0.533,0.547,0.014,0.925
filth,fɪlθ,0.625,0.547,0.673,0.536,-0.127,0.785
squawk,skwɔk,0.806,0.547,0.614,0.559,-0.068,0.682
cowgirl,kawɡɹ̩l,0.35,0.547,0.563,0.546,-0.016,0.908
breakthrough,bɹejkθɹu,0.467,0.547,0.542,0.529,0.004,0.218
meal,mil,0.47,0.547,0.615,0.556,-0.068,0.905
plow,plaw,0.767,0.547,0.463,0.521,0.083,0.865
washroom,wɑʃɹum,0.617,0.546,0.469,0.549,0.077,0.94
gush,ɡʌʃ,0.802,0.546,0.64,0.568,-0.093,0.595
swamp,swɑmp,0.533,0.546,0.695,0.549,-0.149,0.99
chrome,kɹowm,0.385,0.546,0.514,0.55,0.033,0.875
streak,stɹik,0.576,0.546,0.752,0.524,-0.205,0.668
quote,kwowt,0.517,0.546,0.451,0.507,0.095,0.58
flash,flæʃ,0.7,0.546,0.654,0.536,-0.108,0.668
haiku,hajku,0.278,0.546,0.5,0.534,0.046,0.645
scrounge,skɹawnd͡ʒ,0.65,0.546,0.581,0.553,-0.035,0.52
workshop,wɹ̩kʃɑp,0.409,0.546,0.568,0.558,-0.021,0.885
homely,howmli,0.591,0.546,0.416,0.529,0.13,0.33
host,howst,0.517,0.546,0.58,0.584,-0.034,0.658
wreak,ɹik,0.533,0.546,0.488,0.558,0.058,0.458
reek,ɹik,0.467,0.546,0.575,0.544,-0.029,0.5
withhold,wɪθhowld,0.567,0.546,0.554,0.552,-0.008,0.42
lurch,lɹ̩t͡ʃ,0.567,0.546,0.689,0.546,-0.143,0.602
costume,kɑstum,0.3,0.546,0.508,0.538,0.038,0.893
folk,fowk,0.433,0.546,0.587,0.544,-0.041,0.642
flop,flɑp,0.917,0.546,0.6,0.573,-0.054,0.732
clinker,klɪŋkɹ̩,0.717,0.546,0.588,0.559,-0.042,
push,pʊʃ,0.759,0.546,0.619,0.561,-0.073,0.802
funk,fʌŋk,0.736,0.546,0.653,0.561,-0.107,0.23
hoe,how,0.526,0.546,0.645,0.541,-0.099,0.935
goldsmith,ɡowldsmɪθ,0.583,0.546,0.344,0.546,0.201,0.933
kudos,kudows,0.417,0.546,0.633,0.522,-0.087,0.25
cove,kowv,0.455,0.546,0.595,0.584,-0.049,0.893
crump,kɹʌmp,0.667,0.546,0.612,0.546,-0.066,
squirt,skwɹ̩t,0.8,0.546,0.591,0.551,-0.045,0.732
hung,hʌŋ,0.567,0.545,0.598,0.533,-0.052,0.578
hungry,hʌŋɡɹi,0.45,0.545,0.608,0.547,-0.063,0.475
obliquely,owblikli,0.439,0.545,0.613,0.534,-0.067,0.2
broomstick,bɹumstɪk,0.5,0.545,0.588,0.548,-0.043,0.95
chirp,t͡ʃɹ̩p,0.909,0.545,0.564,0.531,-0.018,0.75
perch,pɹ̩t͡ʃ,0.561,0.545,0.436,0.559,0.109,0.775
probe,pɹowb,0.485,0.545,0.707,0.534,-0.161,0.655
mink,mɪŋk,0.383,0.545,0.541,0.534,0.005,0.895
bush,bʊʃ,0.45,0.545,0.545,0.527,0.001,0.975
beam,bim,0.667,0.545,0.559,0.55,-0.014,0.74
grump,ɡɹʌmp,0.667,0.545,0.497,0.53,0.048,0.43
hull,hʌl,0.35,0.545,0.649,0.556,-0.104,0.822
gulf,ɡʌlf,0.367,0.545,0.674,0.536,-0.129,0.77
vogue,vowɡ,0.242,0.545,0.525,0.525,0.02,0.288
throwback,θɹowbæk,0.4,0.545,0.494,0.534,0.051,0.308
milk,mɪlk,0.682,0.545,0.534,0.556,0.011,0.98
uncouth,ʌnkuθ,0.367,0.545,0.562,0.547,-0.017,0.218
cleanly,klinli,0.621,0.545,0.53,0.532,0.015,0.44
chief,t͡ʃif,0.583,0.545,0.612,0.552,-0.068,0.815
chaps,t͡ʃæps,0.533,0.545,0.552,0.555,-0.008,0.905
locksmith,lɑksmɪθ,0.5,0.545,0.561,0.544,-0.016,0.885
fruit,fɹut,0.317,0.545,0.401,0.536,0.143,0.952
work,wɹ̩k,0.569,0.545,0.489,0.536,0.056,0.62
crick,kɹɪk,0.733,0.545,0.748,0.515,-0.203,
birch,bɹ̩t͡ʃ,0.283,0.545,0.657,0.55,-0.113,0.78
purge,pɹ̩d͡ʒ,0.667,0.545,0.552,0.541,-0.007,0.47
clone,klown,0.591,0.545,0.651,0.553,-0.106,0.835
coleslaw,kowlslɑ,0.282,0.545,0.647,0.537,-0.103,0.918
bookmark,bʊkmɑɹk,0.633,0.545,0.559,0.548,-0.014,0.975
mouthwash,mawθwɑʃ,0.433,0.545,0.579,0.547,-0.034,0.918
glove,ɡlʌv,0.55,0.545,0.705,0.548,-0.16,0.992
hearse,hɹ̩s,0.383,0.544,0.597,0.552,-0.053,0.962
rank,ɹæŋk,0.449,0.544,0.555,0.55,-0.01,0.465
squat,skwɑt,0.697,0.544,0.556,0.582,-0.012,0.83
juncture,d͡ʒʌŋkt͡ʃɹ̩,0.267,0.544,0.568,0.521,-0.024,0.5
snooze,snuz,0.783,0.544,0.516,0.534,0.029,0.578
closure,klowʒɹ̩,0.533,0.544,0.537,0.542,0.007,0.195
cheeky,t͡ʃiki,0.733,0.544,0.541,0.556,0.004,0.257
wax,wæks,0.567,0.544,0.556,0.563,-0.012,0.992
chewy,t͡ʃui,0.7,0.544,0.691,0.535,-0.147,0.548
toots,tuts,0.576,0.544,0.615,0.551,-0.071,0.54
excuse,ɪkskjus,0.317,0.544,0.401,0.535,0.143,0.322
squad,skwɑd,0.417,0.544,0.501,0.53,0.043,0.662
recluse,ɹɪklus,0.333,0.544,0.537,0.562,0.006,0.57
languish,læŋɡwɪʃ,0.375,0.544,0.515,0.538,0.029,0.267
gross,ɡɹows,0.636,0.544,0.526,0.559,0.018,0.49
lamp,læmp,0.55,0.544,0.636,0.549,-0.092,0.992
gimp,ɡɪmp,0.783,0.544,0.576,0.556,-0.032,0.72
props,pɹɑps,0.467,0.544,0.624,0.563,-0.081,0.815
slump,slʌmp,0.788,0.544,0.548,0.523,-0.004,0.58
hers,hɹ̩z,0.367,0.544,0.484,0.547,0.06,0.402
fox,fɑks,0.449,0.544,0.56,0.57,-0.017,0.992
hub,hʌb,0.545,0.544,0.581,0.548,-0.038,0.648
swash,swɑʃ,0.883,0.544,0.466,0.526,0.078,
stockroom,stɑkɹum,0.55,0.544,0.623,0.556,-0.079,0.903
blip,blɪp,0.783,0.544,0.561,0.543,-0.018,0.548
crap,kɹæp,0.783,0.544,0.51,0.553,0.034,0.668
backlash,bæklæʃ,0.545,0.544,0.754,0.554,-0.21,0.213
lodge,lɑd͡ʒ,0.35,0.544,0.594,0.543,-0.05,0.75
bolt,bowlt,0.617,0.544,0.63,0.542,-0.087,0.918
bloat,blowt,0.758,0.544,0.453,0.533,0.09,0.51
chop,t͡ʃɑp,0.75,0.544,0.696,0.559,-0.153,0.87
health,hɛlθ,0.295,0.543,0.544,0.54,-0.0,0.32
charge,t͡ʃɑɹd͡ʒ,0.5,0.543,0.654,0.548,-0.111,0.49
jagged,d͡ʒæɡd,0.633,0.543,0.65,0.579,-0.107,0.685
rethink,ɹiθɪŋk,0.517,0.543,0.575,0.53,-0.032,0.292
lease,lis,0.167,0.543,0.584,0.536,-0.041,0.63
seal,sil,0.517,0.543,0.752,0.562,-0.209,0.908
