Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
squeegee,skwid͡ʒi,0.583,0.558,0.623,0.568,-0.065,0.938
liege,lid͡ʒ,0.244,0.569,0.572,0.568,-0.003,
doer,duɹ,0.45,0.537,0.653,0.568,-0.116,0.44
squeeze,skwiz,0.815,0.571,0.625,0.568,-0.055,0.688
schooling,skulɪŋ,0.283,0.563,0.595,0.568,-0.032,0.518
skeet,skit,0.633,0.551,0.632,0.568,-0.082,0.808
charcoal,t͡ʃɑɹkowl,0.283,0.54,0.675,0.568,-0.135,0.962
clomp,klɑmp,0.9,0.58,0.636,0.567,-0.056,
swoon,swun,0.667,0.55,0.629,0.567,-0.079,0.5
crib,kɹɪb,0.5,0.53,0.641,0.567,-0.111,0.965
gig,ɡɪɡ,0.367,0.548,0.588,0.567,-0.04,0.473
blankly,blæŋkli,0.433,0.569,0.674,0.567,-0.106,0.175
he,hi,0.567,0.565,0.442,0.567,0.122,0.732
smog,smɑɡ,0.7,0.548,0.589,0.567,-0.041,0.785
scroll,skɹowl,0.617,0.561,0.7,0.567,-0.139,0.778
screwed,skɹud,0.5,0.576,0.726,0.567,-0.149,0.392
blow,blow,0.773,0.55,0.753,0.567,-0.203,0.685
cheek,t͡ʃik,0.5,0.588,0.684,0.567,-0.096,0.958
banking,bæŋkɪŋ,0.551,0.531,0.479,0.567,0.052,0.638
howl,hawl,0.818,0.566,0.45,0.567,0.115,0.708
fleece,flis,0.55,0.549,0.676,0.567,-0.127,0.938
glass,ɡlæs,0.569,0.555,0.545,0.567,0.01,0.955
clip,klɪp,0.617,0.558,0.571,0.567,-0.012,0.842
prune,pɹun,0.439,0.549,0.621,0.567,-0.071,0.925
beech,bit͡ʃ,0.393,0.568,0.667,0.566,-0.099,0.74
bloom,blum,0.683,0.607,0.521,0.566,0.086,0.75
sprinkler,spɹɪŋklɹ̩,0.681,0.54,0.611,0.566,-0.07,0.972
shag,ʃæɡ,0.667,0.557,0.717,0.566,-0.16,0.538
shook,ʃʊk,0.733,0.565,0.474,0.566,0.091,0.68
squeaky,skwiki,0.818,0.565,0.643,0.566,-0.078,0.518
whiplash,wɪplæʃ,0.667,0.518,0.653,0.566,-0.135,0.625
cookie,kʊki,0.4,0.534,0.491,0.566,0.043,1.0
thatch,θæt͡ʃ,0.417,0.562,0.647,0.566,-0.085,0.708
loath,lowθ,0.417,0.571,0.611,0.566,-0.04,0.157
whole,howl,0.6,0.57,0.673,0.566,-0.104,0.562
bathroom,bæθɹum,0.667,0.558,0.594,0.566,-0.036,0.88
hum,hʌm,0.717,0.526,0.631,0.566,-0.104,0.905
girl,ɡɹ̩l,0.533,0.559,0.425,0.566,0.135,0.962
thing,θɪŋ,0.333,0.54,0.666,0.566,-0.125,0.542
freak,fɹik,0.65,0.551,0.595,0.566,-0.044,0.483
those,ðowz,0.233,0.553,0.596,0.566,-0.042,0.33
screech,skɹit͡ʃ,0.639,0.574,0.513,0.566,0.061,0.692
booby,bubi,0.788,0.563,0.681,0.566,-0.118,0.802
kinky,kɪŋki,0.617,0.541,0.64,0.565,-0.099,0.328
suit,sut,0.603,0.553,0.533,0.565,0.02,0.992
be,bi,0.333,0.525,0.671,0.565,-0.146,0.213
dude,dud,0.606,0.532,0.389,0.565,0.143,0.732
booger,buɡɹ̩,0.697,0.56,0.533,0.565,0.027,0.875
blotch,blɑt͡ʃ,0.7,0.568,0.672,0.565,-0.105,0.715
scotch,skɑt͡ʃ,0.324,0.566,0.577,0.565,-0.011,0.888
matchbox,mæt͡ʃbɑks,0.55,0.542,0.743,0.565,-0.2,0.945
creep,kɹip,0.736,0.569,0.673,0.565,-0.103,0.595
charm,t͡ʃɑɹm,0.633,0.526,0.535,0.565,-0.008,0.44
hooked,hʊkt,0.583,0.566,0.638,0.565,-0.072,0.61
shuck,ʃʌk,0.636,0.547,0.589,0.565,-0.042,0.522
route,ɹut,0.5,0.537,0.662,0.565,-0.125,0.72
hose,howz,0.439,0.553,0.497,0.564,0.056,0.968
plead,plid,0.483,0.552,0.651,0.564,-0.098,0.397
cahoot,kɑhut,0.636,0.566,0.552,0.564,0.015,
mosque,mɑsk,0.394,0.548,0.65,0.564,-0.101,0.885
gag,ɡæɡ,0.733,0.566,0.768,0.564,-0.202,0.842
coax,kowks,0.367,0.578,0.649,0.564,-0.071,0.425
cruiser,kɹuzɹ̩,0.55,0.541,0.575,0.564,-0.034,0.695
clump,klʌmp,0.617,0.568,0.588,0.564,-0.02,0.75
flog,flɑɡ,0.641,0.56,0.69,0.564,-0.13,0.76
spoke,spowk,0.486,0.566,0.526,0.564,0.04,0.595
gooey,ɡui,0.883,0.557,0.685,0.564,-0.127,0.66
pap,pæp,0.364,0.529,0.535,0.564,-0.005,
troupe,tɹup,0.417,0.563,0.573,0.564,-0.01,0.75
squeal,skwil,0.867,0.584,0.584,0.564,0.001,0.605
link,lɪŋk,0.639,0.559,0.639,0.563,-0.08,0.608
boutique,butik,0.583,0.566,0.472,0.563,0.094,0.817
shampoo,ʃæmpu,0.35,0.553,0.517,0.563,0.037,0.92
crude,kɹud,0.667,0.577,0.558,0.563,0.019,0.24
scram,skɹæm,0.783,0.539,0.609,0.563,-0.07,0.51
props,pɹɑps,0.467,0.544,0.624,0.563,-0.081,0.815
windshield,wɪndʃild,0.55,0.509,0.489,0.563,0.02,0.965
jig,d͡ʒɪɡ,0.65,0.535,0.566,0.563,-0.031,0.712
cook,kʊk,0.545,0.575,0.758,0.563,-0.183,0.83
league,liɡ,0.212,0.583,0.715,0.563,-0.132,0.615
wax,wæks,0.567,0.544,0.556,0.563,-0.012,0.992
backed,bækt,0.583,0.54,0.688,0.563,-0.147,0.358
clueless,kluləs,0.55,0.54,0.534,0.563,0.006,0.242
starfish,stɑɹfɪʃ,0.583,0.493,0.45,0.563,0.043,0.975
cob,kɑb,0.576,0.557,0.601,0.563,-0.044,0.948
scheme,skim,0.367,0.568,0.636,0.563,-0.068,0.353
plush,plʌʃ,0.733,0.556,0.719,0.563,-0.163,0.49
hope,howp,0.483,0.569,0.516,0.563,0.053,0.062
beep,bip,0.833,0.563,0.614,0.563,-0.051,0.75
couch,kawt͡ʃ,0.35,0.564,0.685,0.563,-0.121,0.928
click,klɪk,0.95,0.573,0.694,0.562,-0.121,0.758
recluse,ɹɪklus,0.333,0.544,0.537,0.562,0.006,0.57
goopy,ɡupi,0.833,0.578,0.6,0.562,-0.023,
chalk,t͡ʃɑk,0.667,0.563,0.674,0.562,-0.111,0.975
seal,sil,0.517,0.543,0.752,0.562,-0.209,0.908
slap,slæp,0.833,0.541,0.541,0.562,0.001,0.93
solve,sɑlv,0.433,0.529,0.596,0.562,-0.066,0.275
crab,kɹæb,0.5,0.543,0.57,0.562,-0.027,0.975
cleave,kliv,0.536,0.579,0.562,0.562,0.017,0.582
black,blæk,0.379,0.571,0.547,0.562,0.024,0.69
gloat,ɡlowt,0.533,0.555,0.624,0.562,-0.069,0.325
gothic,ɡɑθɪk,0.4,0.541,0.459,0.562,0.082,0.458
thwack,θwæk,0.667,0.581,0.577,0.561,0.004,
soapbox,sowpbɑks,0.444,0.548,0.546,0.561,0.002,0.74
rouge,ɹuʒ,0.4,0.586,0.68,0.561,-0.094,0.692
push,pʊʃ,0.759,0.546,0.619,0.561,-0.073,0.802
flea,fli,0.364,0.54,0.649,0.561,-0.109,0.972
keen,kin,0.483,0.525,0.604,0.561,-0.08,0.153
peekaboo,piikæbu,0.792,0.525,0.639,0.561,-0.115,0.558
funk,fʌŋk,0.736,0.546,0.653,0.561,-0.107,0.23
brook,bɹʊk,0.417,0.548,0.594,0.561,-0.046,0.857
twerk,twɹ̩k,0.561,0.538,0.629,0.561,-0.091,
gab,ɡæb,0.633,0.547,0.695,0.561,-0.148,0.468
woke,wowk,0.45,0.553,0.496,0.561,0.057,0.538
crinkly,kɹɪŋkli,0.767,0.554,0.446,0.561,0.108,0.558
blooming,blumɪŋ,0.7,0.555,0.595,0.561,-0.04,0.768
muse,mjuz,0.597,0.542,0.605,0.561,-0.063,0.363
spank,spæŋk,0.883,0.573,0.563,0.561,0.009,0.802
hoover,huvɹ̩,0.485,0.547,0.597,0.561,-0.05,0.69
cramp,kɹæmp,0.7,0.552,0.646,0.561,-0.094,0.772
plum,plʌm,0.47,0.536,0.58,0.561,-0.044,0.962
whisk,wɪsk,0.591,0.531,0.598,0.561,-0.067,0.832
pew,pju,0.773,0.549,0.77,0.561,-0.221,0.73
sleep,slip,0.41,0.567,0.692,0.56,-0.125,0.86
shrew,ʃɹu,0.545,0.587,0.565,0.56,0.022,0.768
spiel,spil,0.412,0.567,0.581,0.56,-0.014,
steel,stil,0.617,0.537,0.573,0.56,-0.036,0.968
explode,ɪksplowd,0.742,0.531,0.563,0.56,-0.032,0.775
creaky,kɹiki,0.833,0.55,0.682,0.56,-0.132,0.768
proof,pɹuf,0.417,0.575,0.714,0.56,-0.139,0.418
flagpole,flæɡpowl,0.533,0.552,0.512,0.56,0.039,0.965
scope,skowp,0.667,0.566,0.49,0.56,0.077,0.685
hitchhike,hɪt͡ʃhajk,0.567,0.542,0.598,0.56,-0.056,0.61
kick,kɪk,0.817,0.55,0.605,0.56,-0.055,0.832
homework,howmwɹ̩k,0.717,0.551,0.721,0.56,-0.17,0.875
seek,sik,0.417,0.562,0.546,0.56,0.015,0.42
pull,pʊl,0.633,0.537,0.515,0.56,0.022,0.742
prick,pɹɪk,0.767,0.53,0.602,0.56,-0.071,0.728
spunk,spʌŋk,0.712,0.566,0.625,0.56,-0.058,0.36
luck,lʌk,0.394,0.539,0.461,0.559,0.078,0.083
throat,θɹowt,0.45,0.538,0.527,0.559,0.011,0.992
peeve,piv,0.4,0.539,0.626,0.559,-0.087,0.25
shield,ʃild,0.433,0.559,0.566,0.559,-0.006,0.915
leech,lit͡ʃ,0.742,0.57,0.569,0.559,0.001,0.832
gross,ɡɹows,0.636,0.544,0.526,0.559,0.018,0.49
brood,bɹud,0.417,0.562,0.637,0.559,-0.075,0.49
clinker,klɪŋkɹ̩,0.717,0.546,0.588,0.559,-0.042,
homesick,howmsɪk,0.717,0.536,0.525,0.559,0.011,0.465
lewd,lud,0.533,0.574,0.54,0.559,0.034,0.31
quilt,kwɪlt,0.47,0.542,0.57,0.559,-0.029,1.0
queue,kju,0.333,0.568,0.388,0.559,0.18,0.465
floozy,fluzi,0.714,0.552,0.725,0.559,-0.173,0.605
splurge,splɹ̩d͡ʒ,0.8,0.57,0.551,0.559,0.019,0.25
mob,mɑb,0.667,0.52,0.563,0.559,-0.043,0.72
chop,t͡ʃɑp,0.75,0.544,0.696,0.559,-0.153,0.87
berth,bɹ̩θ,0.333,0.567,0.6,0.559,-0.033,
gangrene,ɡæŋɡɹin,0.617,0.535,0.6,0.559,-0.065,0.79
perch,pɹ̩t͡ʃ,0.561,0.545,0.436,0.559,0.109,0.775
comb,kowm,0.47,0.551,0.568,0.559,-0.017,1.0
bliss,blɪs,0.417,0.528,0.731,0.559,-0.204,0.093
clout,klawt,0.424,0.552,0.611,0.559,-0.059,
squawk,skwɔk,0.806,0.547,0.614,0.559,-0.068,0.682
program,pɹowɡɹæm,0.25,0.526,0.587,0.558,-0.061,0.608
mwah,mwɑ,0.8,0.506,0.59,0.558,-0.085,
plaque,plæk,0.567,0.572,0.664,0.558,-0.092,0.925
glug,ɡlʌɡ,0.867,0.577,0.494,0.558,0.083,
gap,ɡæp,0.517,0.548,0.565,0.558,-0.018,0.73
workshop,wɹ̩kʃɑp,0.409,0.546,0.568,0.558,-0.021,0.885
cup,kʌp,0.472,0.538,0.393,0.558,0.145,1.0
flank,flæŋk,0.562,0.571,0.536,0.558,0.036,0.75
wield,wild,0.45,0.542,0.562,0.558,-0.021,0.518
bull,bʊl,0.567,0.537,0.634,0.558,-0.097,0.962
wreak,ɹik,0.533,0.546,0.488,0.558,0.058,0.458
shrink,ʃɹɪŋk,0.75,0.558,0.502,0.558,0.056,0.638
reach,ɹit͡ʃ,0.542,0.532,0.594,0.557,-0.062,0.675
cursed,kɹ̩st,0.6,0.533,0.533,0.557,0.0,0.24
household,hawshowld,0.3,0.555,0.554,0.557,0.0,0.715
camp,kæmp,0.45,0.558,0.772,0.557,-0.215,0.837
mood,mud,0.3,0.555,0.576,0.557,-0.021,0.188
home,howm,0.567,0.556,0.497,0.557,0.059,0.778
harp,hɑɹp,0.545,0.555,0.54,0.557,0.015,0.962
backpack,bækpæk,0.667,0.548,0.622,0.557,-0.074,0.99
punctual,pʌŋkt͡ʃuəl,0.517,0.53,0.604,0.557,-0.074,0.218
weak,wik,0.4,0.568,0.644,0.557,-0.075,0.448
roomful,ɹumfʊl,0.533,0.536,0.585,0.557,-0.048,0.538
clothing,klowðɪŋ,0.567,0.554,0.567,0.557,-0.013,0.857
chimp,t͡ʃɪmp,0.485,0.534,0.548,0.557,-0.014,0.99
acupuncture,ækjupʌŋkt͡ʃɹ̩,0.35,0.527,0.533,0.557,-0.006,0.708
Sparks,spɑɹks,0.744,0.559,0.553,0.557,0.006,
flunk,flʌŋk,0.75,0.565,0.51,0.557,0.055,0.35
sparkly,spɑɹkli,0.8,0.547,0.569,0.557,-0.022,0.635
curb,kɹ̩b,0.5,0.559,0.677,0.557,-0.118,0.92
birth,bɹ̩θ,0.4,0.567,0.599,0.557,-0.032,0.865
broom,bɹum,0.417,0.579,0.663,0.557,-0.084,0.972
goal,ɡowl,0.367,0.564,0.512,0.557,0.052,0.515
swag,swɑɡ,0.636,0.55,0.643,0.557,-0.093,0.535
dunk,dʌŋk,0.717,0.533,0.557,0.557,-0.024,0.88
crepe,kɹejp,0.4,0.512,0.534,0.556,-0.022,0.875
these,ðiz,0.35,0.569,0.559,0.556,0.009,0.257
obtuse,ɑbtus,0.467,0.526,0.505,0.556,0.022,0.285
math,mæθ,0.367,0.539,0.654,0.556,-0.115,0.538
catwalk,kætwɑk,0.47,0.525,0.595,0.556,-0.07,0.788
colt,kowlt,0.4,0.555,0.719,0.556,-0.164,0.99
gut,ɡʌt,0.567,0.497,0.608,0.556,-0.111,0.788
smoke,smowk,0.536,0.556,0.553,0.556,0.003,0.99
gimp,ɡɪmp,0.783,0.544,0.576,0.556,-0.032,0.72
queenly,kwinli,0.318,0.537,0.544,0.556,-0.007,0.17
patch,pæt͡ʃ,0.683,0.535,0.48,0.556,0.055,0.925
cleat,klit,0.346,0.567,0.621,0.556,-0.053,0.875
church,t͡ʃɹ̩t͡ʃ,0.5,0.551,0.567,0.556,-0.016,0.975
stockroom,stɑkɹum,0.55,0.544,0.623,0.556,-0.079,0.903
cleavers,klivɹ̩z,0.47,0.538,0.608,0.556,-0.07,0.89
tomb,tum,0.517,0.556,0.48,0.556,0.076,0.933
cranky,kɹæŋki,0.708,0.548,0.549,0.556,-0.001,0.288
meal,mil,0.47,0.547,0.615,0.556,-0.068,0.905
sharp,ʃɑɹp,0.727,0.543,0.552,0.556,-0.009,0.715
teeth,tiθ,0.591,0.551,0.553,0.556,-0.002,0.99
milk,mɪlk,0.682,0.545,0.534,0.556,0.011,0.98
mope,mowp,0.486,0.536,0.572,0.556,-0.036,0.292
blotchy,blɑt͡ʃi,0.639,0.537,0.52,0.556,0.016,0.62
cupped,kʌpt,0.433,0.533,0.476,0.556,0.057,0.62
jinx,d͡ʒɪŋks,0.783,0.565,0.588,0.556,-0.024,0.257
cheeky,t͡ʃiki,0.733,0.544,0.541,0.556,0.004,0.257
hull,hʌl,0.35,0.545,0.649,0.556,-0.104,0.822
mouth,mawθ,0.4,0.553,0.632,0.555,-0.079,0.935
igloo,ɪɡlu,0.533,0.539,0.784,0.555,-0.244,0.933
hip,hɪp,0.417,0.537,0.631,0.555,-0.094,0.802
beach,bit͡ʃ,0.423,0.568,0.609,0.555,-0.041,0.948
squall,skwɔl,0.655,0.536,0.62,0.555,-0.084,0.51
pope,powp,0.4,0.55,0.517,0.555,0.033,0.928
brag,bɹæɡ,0.6,0.543,0.495,0.555,0.047,0.353
stoop,stup,0.652,0.574,0.42,0.555,0.155,0.908
heatstroke,hitstɹowk,0.483,0.543,0.517,0.555,0.026,0.57
cashew,kæʃu,0.267,0.56,0.378,0.555,0.181,0.98
chaps,t͡ʃæps,0.533,0.545,0.552,0.555,-0.008,0.905
cache,kæʃ,0.348,0.558,0.63,0.555,-0.072,0.7
trousers,tɹawzɹ̩z,0.6,0.492,0.588,0.555,-0.096,0.982
badge,bæd͡ʒ,0.5,0.533,0.611,0.555,-0.077,0.982
soothing,suðɪŋ,0.833,0.552,0.582,0.555,-0.03,0.24
module,mɑd͡ʒul,0.394,0.556,0.491,0.555,0.065,0.732
leaves,livz,0.444,0.548,0.62,0.555,-0.072,0.945
skill,skɪl,0.5,0.542,0.549,0.555,-0.007,0.292
stew,stu,0.683,0.553,0.658,0.555,-0.105,0.857
pop,pɑp,0.9,0.538,0.667,0.555,-0.128,0.805
glee,ɡli,0.545,0.583,0.549,0.555,0.034,0.318
split,splɪt,0.727,0.526,0.623,0.555,-0.097,0.74
hue,hju,0.258,0.575,0.594,0.555,-0.019,0.665
poll,powl,0.308,0.55,0.658,0.555,-0.108,0.578
flock,flɑk,0.667,0.56,0.664,0.554,-0.103,0.918
cab,kæb,0.333,0.548,0.585,0.554,-0.038,0.97
pursue,pɹ̩su,0.379,0.53,0.566,0.554,-0.036,0.458
pothole,pɑthowl,0.567,0.539,0.694,0.554,-0.155,0.952
sphinx,sfɪŋks,0.683,0.552,0.696,0.554,-0.143,0.958
piece,pis,0.433,0.542,0.546,0.554,-0.004,0.785
backlash,bæklæʃ,0.545,0.544,0.754,0.554,-0.21,0.213
string,stɹɪŋ,0.472,0.504,0.556,0.554,-0.052,0.94
zoo,zu,0.3,0.569,0.422,0.554,0.147,0.952
wreath,ɹiθ,0.318,0.555,0.69,0.554,-0.135,0.982
glance,ɡlæns,0.617,0.537,0.492,0.554,0.045,0.62
greed,ɡɹid,0.697,0.538,0.445,0.554,0.093,0.132
flagship,flæɡʃɪp,0.182,0.539,0.527,0.554,0.013,0.722
lock,lɑk,0.591,0.558,0.656,0.554,-0.098,0.913
crimp,kɹɪmp,0.764,0.541,0.545,0.554,-0.003,0.75
perk,pɹ̩k,0.35,0.559,0.71,0.554,-0.15,0.507
cheese,t͡ʃiz,0.474,0.547,0.615,0.554,-0.068,0.925
flip-flop,flɪp-flɑp,0.7,0.536,0.525,0.554,0.011,
mule,mjul,0.417,0.559,0.424,0.554,0.135,1.0
look,lʊk,0.767,0.556,0.566,0.554,-0.01,0.49
three,θɹi,0.517,0.555,0.538,0.554,0.017,0.655
Plexiglas,plɛksiɡlæs,0.433,0.528,0.629,0.554,-0.101,
scrambler,skɹæmblɹ̩,0.567,0.54,0.76,0.554,-0.22,0.518
dachshund,dɑkshʊnd,0.3,0.519,0.495,0.553,0.024,0.918
cheep,t͡ʃip,0.65,0.569,0.645,0.553,-0.076,
soul,sowl,0.625,0.534,0.647,0.553,-0.113,0.215
grandchild,ɡɹændt͡ʃajld,0.455,0.508,0.501,0.553,0.007,0.815
thump,θʌmp,0.633,0.556,0.601,0.553,-0.045,0.692
harpoon,hɑɹpun,0.636,0.542,0.592,0.553,-0.05,0.918
crap,kɹæp,0.783,0.544,0.51,0.553,0.034,0.668
hug,hʌɡ,0.533,0.563,0.577,0.553,-0.015,0.785
vermouth,vɹ̩muθ,0.4,0.556,0.668,0.553,-0.113,0.79
cue,kju,0.333,0.568,0.639,0.553,-0.07,0.578
cute,kjut,0.6,0.556,0.592,0.553,-0.036,0.44
clone,klown,0.591,0.545,0.651,0.553,-0.106,0.835
sloppy,slɑpi,0.65,0.521,0.653,0.553,-0.132,0.36
scar,skɑɹ,0.633,0.534,0.622,0.553,-0.087,0.935
pack,pæk,0.55,0.548,0.657,0.553,-0.109,0.708
scooter,skutɹ̩,0.45,0.539,0.535,0.553,0.005,0.99
scrounge,skɹawnd͡ʒ,0.65,0.546,0.581,0.553,-0.035,0.52
clinch,klɪnt͡ʃ,0.733,0.543,0.596,0.553,-0.053,0.48
grease,ɡɹis,0.467,0.553,0.591,0.552,-0.038,0.903
clasping,klæspɪŋ,0.652,0.537,0.583,0.552,-0.046,0.658
feel,fil,0.517,0.54,0.455,0.552,0.086,0.32
junky,d͡ʒʌŋki,0.6,0.536,0.499,0.552,0.038,0.518
hearse,hɹ̩s,0.383,0.544,0.597,0.552,-0.053,0.962
pus,pʌs,0.53,0.497,0.604,0.552,-0.106,0.88
chief,t͡ʃif,0.583,0.545,0.612,0.552,-0.068,0.815
blob,blɑb,0.817,0.563,0.527,0.552,0.036,0.765
withhold,wɪθhowld,0.567,0.546,0.554,0.552,-0.008,0.42
worth,wɹ̩θ,0.273,0.553,0.761,0.552,-0.208,0.222
lush,lʌʃ,0.682,0.529,0.542,0.552,-0.013,0.45
large,lɑɹd͡ʒ,0.583,0.54,0.666,0.552,-0.126,0.592
cubic,kjubɪk,0.367,0.549,0.562,0.552,-0.013,0.493
skewer,skjuɹ̩,0.708,0.524,0.503,0.552,0.021,0.865
calve,kælv,0.25,0.553,0.72,0.552,-0.167,
blinking,blɪŋkɪŋ,0.394,0.539,0.594,0.552,-0.054,0.962
slash,slæʃ,0.717,0.548,0.462,0.552,0.086,0.63
quill,kwɪl,0.467,0.548,0.609,0.552,-0.061,1.0
hush,hʌʃ,0.8,0.554,0.725,0.552,-0.171,0.51
scrapbook,skɹæpbʊk,0.712,0.552,0.581,0.552,-0.029,0.94
bogey,bowɡi,0.517,0.533,0.625,0.551,-0.092,0.672
humpback,hʌmpbæk,0.515,0.552,0.622,0.551,-0.07,0.923
blah,blɑ,0.833,0.538,0.58,0.551,-0.042,0.1
fold,fowld,0.47,0.529,0.478,0.551,0.051,0.782
playroom,plejɹum,0.47,0.522,0.546,0.551,-0.024,0.928
coil,kojl,0.567,0.527,0.528,0.551,-0.001,0.89
leash,liʃ,0.389,0.574,0.695,0.551,-0.121,0.972
oath,owθ,0.483,0.548,0.428,0.551,0.12,0.448
jack,d͡ʒæk,0.528,0.553,0.596,0.551,-0.043,0.825
moot,mut,0.436,0.556,0.711,0.551,-0.154,0.178
toots,tuts,0.576,0.544,0.615,0.551,-0.071,0.54
shrug,ʃɹʌɡ,0.583,0.542,0.617,0.551,-0.075,0.802
sprang,spɹæŋ,0.833,0.539,0.648,0.551,-0.109,0.668
zeal,zil,0.236,0.543,0.5,0.551,0.042,0.332
teaspoon,tispun,0.561,0.529,0.512,0.551,0.017,0.94
squelch,skwɛlt͡ʃ,0.75,0.543,0.481,0.551,0.062,0.48
room,ɹum,0.273,0.56,0.672,0.551,-0.112,0.948
crag,kɹæɡ,0.683,0.557,0.625,0.551,-0.068,
bulk,bʌlk,0.53,0.563,0.537,0.551,0.027,0.56
bask,bæsk,0.517,0.555,0.516,0.551,0.039,0.507
squirt,skwɹ̩t,0.8,0.546,0.591,0.551,-0.045,0.732
clean,klin,0.431,0.554,0.507,0.551,0.047,0.518
flask,flæsk,0.383,0.558,0.478,0.55,0.08,0.948
birch,bɹ̩t͡ʃ,0.283,0.545,0.657,0.55,-0.113,0.78
book,bʊk,0.45,0.555,0.485,0.55,0.07,0.975
molt,mowlt,0.458,0.533,0.602,0.55,-0.068,
clockwork,klɑkwɹ̩k,0.65,0.572,0.7,0.55,-0.128,0.59
glum,ɡlʌm,0.697,0.55,0.425,0.55,0.125,0.277
card,kɑɹd,0.433,0.52,0.571,0.55,-0.052,0.975
strength,stɹɛŋkθ,0.576,0.54,0.627,0.55,-0.087,0.49
playhouse,plejhaws,0.433,0.522,0.535,0.55,-0.013,0.93
wink,wɪŋk,0.733,0.548,0.605,0.55,-0.057,0.808
bump,bʌmp,0.567,0.535,0.518,0.55,0.016,0.775
scratch,skɹæt͡ʃ,0.697,0.553,0.524,0.55,0.029,0.79
STD,std,0.47,0.537,0.586,0.55,-0.05,
plot,plɑt,0.45,0.534,0.457,0.55,0.077,0.535
cloudy,klawdi,0.667,0.529,0.602,0.55,-0.073,0.75
pearl,pɹ̩l,0.52,0.541,0.538,0.55,0.003,0.968
siege,sid͡ʒ,0.5,0.547,0.532,0.55,0.015,0.545
rank,ɹæŋk,0.449,0.544,0.555,0.55,-0.01,0.465
limbo,lɪmbow,0.383,0.507,0.602,0.55,-0.095,0.412
news,nuz,0.55,0.534,0.51,0.55,0.024,0.602
old,owld,0.485,0.52,0.46,0.55,0.06,0.43
chrome,kɹowm,0.385,0.546,0.514,0.55,0.033,0.875
crumbly,kɹʌmbli,0.867,0.54,0.537,0.55,0.003,0.548
houseboat,hawsbowt,0.483,0.534,0.488,0.55,0.046,0.935
louse,laws,0.333,0.531,0.57,0.55,-0.04,
rack,ɹæk,0.55,0.512,0.647,0.55,-0.136,0.87
skim,skɪm,0.705,0.528,0.572,0.55,-0.044,0.69
flee,fli,0.833,0.54,0.505,0.55,0.036,0.668
gallows,ɡælowz,0.333,0.523,0.548,0.55,-0.024,0.837
beam,bim,0.667,0.545,0.559,0.55,-0.014,0.74
fax,fæks,0.35,0.537,0.587,0.55,-0.05,0.87
back,bæk,0.367,0.548,0.667,0.55,-0.119,0.832
angst,ɑŋkst,0.4,0.554,0.732,0.55,-0.178,0.24
climax,klajmæks,0.5,0.532,0.457,0.55,0.075,0.465
lump,lʌmp,0.517,0.536,0.641,0.549,-0.105,0.89
heed,hid,0.417,0.548,0.484,0.549,0.064,0.232
lounge,lawnd͡ʒ,0.533,0.533,0.584,0.549,-0.051,0.74
wok,wɑk,0.318,0.543,0.571,0.549,-0.028,0.893
silk,sɪlk,0.705,0.542,0.659,0.549,-0.117,0.925
bop,bɑp,0.85,0.538,0.538,0.549,-0.001,0.658
cruelty,kɹulti,0.513,0.561,0.519,0.549,0.042,0.26
least,list,0.273,0.537,0.528,0.549,0.009,0.34
quite,kwajt,0.462,0.513,0.493,0.549,0.019,0.18
seclude,sɛklud,0.433,0.515,0.441,0.549,0.073,0.37
hooter,hutɹ̩,0.617,0.535,0.604,0.549,-0.068,0.688
too,tu,0.267,0.542,0.629,0.549,-0.087,0.175
glimpse,ɡlɪmps,0.439,0.565,0.469,0.549,0.096,0.52
lamp,læmp,0.55,0.544,0.636,0.549,-0.092,0.992
grab,ɡɹæb,0.424,0.543,0.56,0.549,-0.017,0.63
pink,pɪŋk,0.283,0.559,0.401,0.549,0.157,0.732
sulky,sʌlki,0.641,0.521,0.634,0.549,-0.114,0.363
wasp,wɑsp,0.6,0.537,0.607,0.549,-0.07,0.99
rope,ɹowp,0.367,0.522,0.572,0.549,-0.05,0.982
sleepwalk,slipwɔk,0.909,0.533,0.464,0.549,0.069,0.575
exhume,ɪɡzhjum,0.303,0.548,0.552,0.549,-0.004,0.712
hangout,hæŋawt,0.359,0.515,0.598,0.549,-0.082,0.73
crucial,kɹuʃəl,0.283,0.537,0.502,0.549,0.034,0.27
ski,ski,0.379,0.562,0.58,0.549,-0.019,0.908
slug,slʌɡ,0.682,0.547,0.644,0.549,-0.097,0.91
clatter,klætɹ̩,0.742,0.502,0.567,0.549,-0.066,0.548
swamp,swɑmp,0.533,0.546,0.695,0.549,-0.149,0.99
oink,ojŋk,0.879,0.527,0.615,0.549,-0.088,0.56
speed,spid,0.533,0.536,0.6,0.549,-0.064,0.655
healer,hilɹ̩,0.379,0.528,0.633,0.549,-0.105,0.63
washroom,wɑʃɹum,0.617,0.546,0.469,0.549,0.077,0.94
pall,pɑl,0.439,0.539,0.581,0.549,-0.042,
buck,bʌk,0.433,0.537,0.597,0.549,-0.06,0.918
crunchy,kɹʌnt͡ʃi,0.783,0.506,0.535,0.549,-0.029,0.702
conclusive,kənklusɪv,0.321,0.509,0.41,0.549,0.099,0.13
grub,ɡɹʌb,0.55,0.535,0.549,0.549,-0.015,0.715
